mono,mono_index,date_index,tech_index,fruit_index,date,open,payoff_i,tech,timestep,forg_bout,dates.julian,RCI,s1,s2,s3,s4,s5,s6,s7,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ks1,ks2,ks3,ks4,ks5,ks6,ks7,prs1,prs2,prs3,prs4,prs5,prs6,prs7,Yobs1,Yobs2,Yobs3,Yobs4,Yobs5,Yobs6,Yobs7,cos1,cos2,cos3,cos4,cos5,cos6,cos7,Moms1,Moms2,Moms3,Moms4,Moms5,Moms6,Moms7,y1,y2,y3,y4,y5,y6,y7,yob,age,age.c
QJ,18,48,3,803,2/18/14,1,0.621334935,CANINE SEAM,803,81,401,,0,0,4,0,0,0,0,0,0,0.233695328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.06577381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621334935,0,0,0,0,1996,19,10.17391304
QJ,18,52,3,834,12/28/14,0,0,CANINE SEAM,834,82,714,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,53,3,862,12/29/14,1,0.303413076,CANINE SEAM,862,83,715,"WP,RK",0,0,1,0,0,0,0,0,0,0.189279091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303413076,0,0,0,0,1996,19,10.17391304
QJ,18,55,2,888,1/9/15,1,0.389871248,BITE AND POP,888,84,726,RK,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0.389871248,0,0,0,0,0,1996,19,10.17391304
QJ,18,55,3,897,1/9/15,1,0.333808201,CANINE SEAM,897,85,726,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.333808201,0,0,0,0,1996,19,10.17391304
QJ,18,55,3,898,1/9/15,1,0.255622219,CANINE SEAM,898,86,726,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.255622219,0,0,0,0,1996,19,10.17391304
QJ,18,55,3,899,1/9/15,1,0.310667467,CANINE SEAM,899,87,726,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.310667467,0,0,0,0,1996,19,10.17391304
QJ,18,55,3,900,1/9/15,0,0,CANINE SEAM,900,88,726,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,55,1,901,1/9/15,0,0,BACK ATTACK,901,89,726,YJ,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,55,3,902,1/9/15,1,0.314657978,CANINE SEAM,902,90,726,YJ,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.314657978,0,0,0,0,1996,19,10.17391304
QJ,18,56,3,906,1/10/15,0,0,CANINE SEAM,906,91,727,HF,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,56,3,914,1/10/15,1,0.480898347,CANINE SEAM,914,92,727,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.480898347,0,0,0,0,1996,19,10.17391304
QJ,18,57,3,934,1/11/15,1,0.318928989,CANINE SEAM,934,93,728,"MI,EQ",0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.318928989,0,0,0,0,1996,19,10.17391304
QJ,18,57,3,935,1/11/15,0,0,CANINE SEAM,935,94,728,EQ,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,57,3,941,1/11/15,1,0.267546386,CANINE SEAM,941,95,728,EQ,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.267546386,0,0,0,0,1996,19,10.17391304
QJ,18,57,3,942,1/11/15,1,0.333808202,CANINE SEAM,942,96,728,"GW,VA",0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.333808202,0,0,0,0,1996,19,10.17391304
QJ,18,58,7,945,1/12/15,1,0.345976256,SEAM STRIP,945,97,729,MI,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345976256,1996,19,10.17391304
QJ,18,58,3,946,1/12/15,1,0.274907578,CANINE SEAM,946,98,729,"GW,MN",0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.274907578,0,0,0,0,1996,19,10.17391304
QJ,18,58,3,957,1/12/15,1,0.274907578,CANINE SEAM,957,99,729,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.274907578,0,0,0,0,1996,19,10.17391304
QJ,18,58,3,958,1/12/15,1,0.417032391,CANINE SEAM,958,100,729,,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.417032391,0,0,0,0,1996,19,10.17391304
QJ,18,58,3,959,1/12/15,1,0.402429604,CANINE SEAM,959,101,729,RK,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.402429604,0,0,0,0,1996,19,10.17391304
QJ,18,58,3,960,1/12/15,1,0.265872586,CANINE SEAM,960,102,729,RK,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.265872586,0,0,0,0,1996,19,10.17391304
QJ,18,58,4,963,1/12/15,1,0.228204911,CHEW HOLE,963,103,729,EQ,0,0,1,1,0,0,0,0,0,0.189279091,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.038461539,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228204911,0,0,0,1996,19,10.17391304
QJ,18,60,3,975,1/14/15,1,0.389871248,CANINE SEAM,975,104,731,"LN,EQ",0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.389871248,0,0,0,0,1996,19,10.17391304
QJ,18,60,3,976,1/14/15,1,0.265872586,CANINE SEAM,976,105,731,HF,0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.265872586,0,0,0,0,1996,19,10.17391304
QJ,18,60,3,991,1/14/15,1,0.283578492,CANINE SEAM,991,106,731,"HF,WP,WZ",0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.283578492,0,0,0,0,1996,19,10.17391304
QJ,18,60,3,993,1/14/15,1,0.345976256,CANINE SEAM,993,107,731,,0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.345976256,0,0,0,0,1996,19,10.17391304
QJ,18,60,3,994,1/14/15,0,0,CANINE SEAM,994,108,731,RK,0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,61,2,1004,1/21/15,0,0,BITE AND POP,1004,109,738,,0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,61,2,1005,1/21/15,0,0,BITE AND POP,1005,110,738,RK,0,0,0,1,0,0,0,0,0,0,0.183164088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,64,3,1070,1/24/15,1,0.236177337,CANINE SEAM,1070,111,741,"GW,RK,EQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236177337,0,0,0,0,1996,19,10.17391304
QJ,18,64,3,1071,1/24/15,1,0.269282508,CANINE SEAM,1071,112,741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269282508,0,0,0,0,1996,19,10.17391304
QJ,18,65,3,1085,1/25/15,1,0.274907578,CANINE SEAM,1085,113,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274907578,0,0,0,0,1996,19,10.17391304
QJ,18,65,3,1086,1/25/15,1,0.196556475,CANINE SEAM,1086,114,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196556475,0,0,0,0,1996,19,10.17391304
QJ,18,65,3,1104,1/25/15,1,0.281266414,CANINE SEAM,1104,115,742,"VA,WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281266414,0,0,0,0,1996,19,10.17391304
QJ,18,65,3,1105,1/25/15,1,0.276937894,CANINE SEAM,1105,116,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276937894,0,0,0,0,1996,19,10.17391304
QJ,18,65,3,1106,1/25/15,1,0.288539008,CANINE SEAM,1106,117,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288539008,0,0,0,0,1996,19,10.17391304
QJ,18,66,3,1125,1/26/15,1,0.910239292,CANINE SEAM,1125,118,743,RK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910239292,0,0,0,0,1996,19,10.17391304
QJ,18,67,3,1136,2/7/15,1,0.233826998,CANINE SEAM,1136,119,755,"HF,IE,WZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233826998,0,0,0,0,1996,19,10.17391304
QJ,18,68,3,1161,2/8/15,0,0,CANINE SEAM,1161,120,756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,68,3,1177,2/8/15,1,0.318928989,CANINE SEAM,1177,121,756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318928989,0,0,0,0,1996,19,10.17391304
QJ,18,68,3,1178,2/8/15,1,0.621334953,CANINE SEAM,1178,122,756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621334953,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1191,2/9/15,1,0.203555923,CANINE SEAM,1191,123,757,"WP,RK,HF,WZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203555923,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1192,2/9/15,1,0.434294477,CANINE SEAM,1192,124,757,"RK,HF,WZ,EQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434294477,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1205,2/9/15,1,0.285999668,CANINE SEAM,1205,125,757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285999668,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1215,2/9/15,1,0.248425498,CANINE SEAM,1215,126,757,RK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248425498,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1216,2/9/15,1,0.195161403,CANINE SEAM,1216,127,757,"LD,RZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195161403,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1219,2/9/15,1,0.288539009,CANINE SEAM,1219,128,757,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288539009,0,0,0,0,1996,19,10.17391304
QJ,18,69,3,1220,2/9/15,1,0.231616156,CANINE SEAM,1220,129,757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231616156,0,0,0,0,1996,19,10.17391304
QJ,18,70,3,1238,2/10/15,1,0.274907578,CANINE SEAM,1238,130,758,YJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274907578,0,0,0,0,1996,19,10.17391304
QJ,18,70,3,1243,2/10/15,1,0.294014104,CANINE SEAM,1243,131,758,LD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294014104,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1250,2/11/15,1,0.233075272,CANINE SEAM,1250,132,759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075272,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1251,2/11/15,1,0.216217487,CANINE SEAM,1251,133,759,WZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216217487,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1255,2/11/15,1,0.216679065,CANINE SEAM,1255,134,759,"WZ,MI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216679065,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1287,2/11/15,1,0.352956124,CANINE SEAM,1287,135,759,YJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352956124,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1288,2/11/15,1,0.303413075,CANINE SEAM,1288,136,759,"YJ,RK",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303413075,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1289,2/11/15,1,0.300101629,CANINE SEAM,1289,137,759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300101629,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1290,2/11/15,1,0.294014104,CANINE SEAM,1290,138,759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294014104,0,0,0,0,1996,19,10.17391304
QJ,18,71,7,1294,2/11/15,0,0,SEAM STRIP,1294,139,759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1295,2/11/15,0,0,CANINE SEAM,1295,140,759,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1299,2/11/15,1,0.310667468,CANINE SEAM,1299,141,759,"WZ,RK",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310667468,0,0,0,0,1996,19,10.17391304
QJ,18,71,3,1300,2/11/15,1,0.360673762,CANINE SEAM,1300,142,759,EH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360673762,0,0,0,0,1996,19,10.17391304
QJ,18,72,3,1333,2/12/15,1,0.621334953,CANINE SEAM,1333,143,760,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621334953,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1339,2/13/15,1,0.216679065,CANINE SEAM,1339,144,761,"MI,RK,WZ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216679065,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1347,2/13/15,1,0.235377456,CANINE SEAM,1347,145,761,"HF,WP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235377456,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1360,2/13/15,1,0.300101629,CANINE SEAM,1360,146,761,"ME,EQ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300101629,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1361,2/13/15,1,0.288539009,CANINE SEAM,1361,147,761,"EQ,RK",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288539009,0,0,0,0,1996,19,10.17391304
QJ,18,73,7,1362,2/13/15,0,0,SEAM STRIP,1362,148,761,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1363,2/13/15,0,0,CANINE SEAM,1363,149,761,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1367,2/13/15,1,0.310667468,CANINE SEAM,1367,150,761,"RK,YJ,EH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310667468,0,0,0,0,1996,19,10.17391304
QJ,18,73,3,1368,2/13/15,1,0.360673762,CANINE SEAM,1368,151,761,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360673762,0,0,0,0,1996,19,10.17391304
QJ,18,74,3,1396,2/16/15,1,0.296974204,CANINE SEAM,1396,152,764,"LD,WZ,RK",0,1,1,0,0,0,0,0,0,0.202070826,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.083333334,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296974204,0,0,0,0,1996,19,10.17391304
QJ,18,74,3,1397,2/16/15,1,0.255622219,CANINE SEAM,1397,153,764,"VA,LD,GW,EH,ME",0,1,1,0,0,0,0,0,0,0.202070826,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.083333334,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255622219,0,0,0,0,1996,19,10.17391304
QJ,18,74,3,1418,2/16/15,1,0.267546386,CANINE SEAM,1418,154,764,"WZ,GW,RK",0,1,1,0,0,0,0,0,0,0.202070826,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.083333334,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267546386,0,0,0,0,1996,19,10.17391304
QJ,18,74,2,1419,2/16/15,0,0,BITE AND POP,1419,155,764,,0,1,1,0,0,0,0,0,0,0.202070826,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.083333334,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,19,10.17391304
